id,ibpu_percentage,ibpa_percentage,tdc_percentage
5596,69.13,58.64,11.57
5597,62.96,61.11,19.32
5598,60.49,53.7,19.32
5599,53.08,54.32,34.83
5600,55.55,58.64,14.46
5601,53.08,62.34,36.8
5602,60.49,58.02,17.36
5603,54.32,59.87,17.47
5604,80.24,59.87,14.46
5605,51.85,58.64,5.78
5606,54.32,58.02,33.91
5607,62.96,58.64,23.26
5608,44.44,46.91,23.14
5609,56.79,58.64,5.78
5610,70.37,64.19,31.82
5611,50.61,53.08,19.44
5612,60.49,62.96,14.46
5613,62.96,54.93,20.37
5614,62.96,64.81,28.93
5615,50.61,56.79,20.37
5616,54.32,53.08,14.58
5617,56.79,61.72,25.23
5618,75.3,66.04,14.46
5619,51.85,50.61,33.91
5620,72.83,48.14,24.18
5621,53.08,58.02,43.63
5622,54.32,59.25,16.43
5623,38.27,51.85,34.83
5624,59.25,48.14,11.57
5625,82.71,69.13,39.93
5626,46.91,56.79,20.25
5627,53.08,53.7,11.57
5628,44.44,43.82,17.36
5629,48.14,57.4,36.8
5630,60.49,57.4,5.78
5631,59.25,56.79,25.11
5632,55.55,54.93,14.46
5633,58.02,58.02,33.91
5634,56.79,56.17,11.57
5635,51.85,49.38,17.36
5636,62.96,56.17,28.12
5637,51.85,51.23,16.43
5638,61.72,59.87,14.46
5639,58.02,49.38,11.57
5640,51.85,53.7,11.57
5641,56.79,61.72,23.26
5642,54.32,58.02,8.68
5643,74.07,66.66,8.68
5644,60.49,54.93,11.57
5645,70.37,55.55,10.64
5646,59.25,54.32,11.57
5647,54.32,57.4,33.91
5648,59.25,51.23,17.36
5649,55.55,61.72,11.57
5650,59.25,59.87,11.57
5651,67.9,53.7,14.46
5652,37.03,50.61,30.09
5653,59.25,56.17,19.32
5654,62.96,59.87,11.57
5655,50.61,56.79,11.57
5656,59.25,59.25,11.57
5657,54.32,56.17,35.87
5658,46.91,46.91,16.43
5659,49.38,53.7,8.68
5660,53.08,54.93,32.98
5661,53.08,48.76,14.46
5662,49.38,51.23,14.46
5663,58.02,56.79,14.46
5664,51.85,57.4,27.19
5665,70.37,52.46,40.85
5666,70.37,64.81,37.84
5667,64.19,53.08,23.14
5668,59.25,59.87,17.36
5669,60.49,54.32,37.73
5670,46.91,45.06,17.47
5671,72.83,58.02,26.04
5672,51.85,56.79,11.57
5673,55.55,59.25,17.36
5674,58.02,51.23,26.04
5675,54.32,51.85,34.72
5676,59.25,53.7,17.36
5677,66.66,61.72,8.68
5678,48.14,59.25,37.84
5679,62.96,59.87,25.23
5680,67.9,61.11,11.57
5681,65.43,56.79,17.36
5682,43.2,48.14,21.29
5683,70.37,60.49,19.32
5684,58.02,59.87,14.46
5685,67.9,61.11,20.25
5686,34.56,43.2,17.47
5687,46.91,48.14,11.57
5688,66.66,58.64,17.36
5689,53.08,58.02,32.98
5690,54.32,59.25,26.04
5691,58.02,57.4,28.12
5692,48.14,56.17,40.74
5693,45.67,54.32,7.75
5694,53.08,56.17,11.57
5695,72.83,57.4,5.78
5696,62.96,57.4,17.36
5697,70.37,53.08,34.83
5698,53.08,51.85,17.36
5699,54.32,50.61,33.91
5700,48.14,50.61,40.74
5701,46.91,35.8,8.68
5702,67.9,63.58,5.78
5703,45.67,47.53,31.01
5704,49.38,59.25,8.68
5705,40.74,51.85,14.46
5706,49.38,53.08,11.57
5707,56.79,56.17,14.46
5708,55.55,56.17,11.57
5709,62.96,64.81,28.93
5710,44.44,47.53,14.46
5711,46.91,50.0,20.25
5712,58.02,56.17,5.78
5713,58.02,56.79,46.52
5714,54.32,43.2,19.32
5715,75.3,61.72,23.14
5716,67.9,62.96,14.46
5717,46.91,48.14,23.26
5718,45.67,50.0,17.36
5719,67.9,59.25,8.68
5720,59.25,49.38,8.68
5721,70.37,61.11,11.57
5722,49.38,50.61,20.25
5723,55.55,56.17,21.29
5724,55.55,54.32,5.78
5725,60.49,57.4,23.26
5726,70.37,66.04,26.04
5727,58.02,57.4,8.68
5728,55.55,56.17,13.54
5729,55.55,61.11,2.89
5730,70.37,61.72,17.36
5731,61.72,58.02,26.15
5732,53.08,48.14,11.57
5733,62.96,65.43,23.26
5734,56.79,49.38,14.46
5735,48.14,43.2,5.78
5736,59.25,57.4,16.43
5737,77.77,66.04,28.12
5738,71.6,53.08,8.68
5739,37.03,47.53,8.68
5740,65.43,52.46,29.05
5741,50.61,45.67,30.09
5742,65.43,55.55,8.68
5743,65.43,58.02,26.15
5744,48.14,54.93,14.46
5745,70.37,59.25,11.57
5746,56.79,59.25,23.26
5747,53.08,66.66,10.64
5748,54.32,46.91,18.4
5749,54.32,50.0,11.57
5750,59.25,53.08,31.01
5751,62.96,62.34,11.57
5752,45.67,45.67,34.02
5753,58.02,58.02,8.68
5754,60.49,51.85,23.26
5755,66.66,47.53,26.15
5756,54.32,60.49,14.46
5757,54.32,49.38,20.37
5758,60.49,58.02,23.26
5759,61.72,62.34,20.25
5760,55.55,59.87,31.94
5761,66.66,61.11,11.57
5762,53.08,58.64,11.57
5763,53.08,50.0,20.37
5764,43.2,50.61,25.11
5765,61.72,53.7,17.47
5766,69.13,62.34,25.11
5767,67.9,70.37,17.36
5768,44.44,50.61,17.36
5769,60.49,62.96,31.94
5770,58.02,58.02,20.37
5771,50.61,53.7,19.32
5772,48.14,58.02,22.22
5773,65.43,62.96,11.57
5774,55.55,59.25,10.64
5775,48.14,51.85,17.36
5776,70.37,66.66,32.98
5777,55.55,53.7,31.01
5778,56.79,54.32,14.46
5779,59.25,61.11,14.46
5780,50.61,44.44,8.68
5781,62.96,55.55,14.46
5782,58.02,59.25,19.32
5783,50.61,48.14,25.11
5784,53.08,58.64,31.82
5785,71.6,64.19,23.26
5786,58.02,56.17,47.56
5787,55.55,56.17,14.46
5788,56.79,53.7,11.57
5789,54.32,53.08,14.46
5790,65.43,59.87,11.57
5791,67.9,62.96,14.46
5792,54.32,54.32,11.57
5793,65.43,60.49,17.36
5794,70.37,62.34,23.26
5795,55.55,53.7,14.46
5796,62.96,56.17,17.36
5797,58.02,58.64,17.36
5798,46.91,52.46,17.36
5799,45.67,50.0,17.36
5800,65.43,63.58,17.36
5801,59.25,52.46,25.23
5802,53.08,49.38,11.57
5803,48.14,54.93,32.98
5804,48.14,54.93,20.37
5805,62.96,58.64,22.22
5806,69.13,66.04,8.68
5807,80.24,63.58,14.46
5808,46.91,53.7,11.57
5809,62.96,62.96,31.94
5810,70.37,52.46,11.57
5811,55.55,60.49,23.14
5812,60.49,64.81,14.46
5813,60.49,62.96,31.01
5814,61.72,60.49,8.68
5815,58.02,56.17,20.25
5816,61.72,58.64,2.89
5817,64.19,59.87,23.26
5818,55.55,61.11,8.68
5819,53.08,61.72,22.33
5820,55.55,57.4,11.57
5821,46.91,54.32,29.05
5822,51.85,54.32,20.25
5823,64.19,61.72,11.57
5824,59.25,53.7,26.04
5825,71.6,61.11,17.36
5826,55.55,56.79,31.82
5827,45.67,52.46,13.54
5828,59.25,58.02,14.46
5829,59.25,54.32,14.46
5830,65.43,59.25,22.33
5831,46.91,48.14,11.57
5832,56.79,46.91,20.25
5833,50.61,58.02,59.37
5834,43.2,47.53,17.36
5835,50.61,46.91,11.57
5836,53.08,50.61,14.46
5837,46.91,48.14,26.04
5838,54.32,53.08,30.9
5839,46.91,52.46,23.26
5840,67.9,64.19,14.46
5841,55.55,54.93,25.23
5842,56.79,57.4,11.57
5843,62.96,60.49,11.57
5844,46.91,52.46,14.46
5845,49.38,47.53,11.57
5846,62.96,61.11,17.36
5847,69.13,61.11,23.14
5848,58.02,51.23,14.46
5849,59.25,59.25,20.25
5850,65.43,60.49,20.25
5851,72.83,54.32,25.11
5852,46.91,46.29,34.95
5853,51.85,60.49,8.68
5854,54.32,55.55,11.57
5855,46.91,50.61,19.44
5856,58.02,46.29,19.32
5857,53.08,57.4,28.12
5858,51.85,50.61,39.69
5859,64.19,59.25,14.46
5860,50.61,54.32,17.36
5861,60.49,61.11,14.46
5862,67.9,46.29,0.0
5863,58.02,58.64,23.14
5864,61.72,59.25,8.68
5865,67.9,60.49,11.57
5866,40.74,46.91,29.05
5867,51.85,59.87,28.93
5868,46.91,53.7,20.25
5869,50.61,48.76,22.22
5870,50.61,63.58,22.22
5871,62.96,54.93,29.05
5872,62.96,61.72,37.84
5873,53.08,56.17,17.36
5874,60.49,62.96,8.68
5875,43.2,48.14,22.22
5876,66.66,52.46,26.15
5877,71.6,62.34,36.92
5878,51.85,56.79,5.78
5879,65.43,57.4,16.43
5880,40.74,54.93,11.57
5881,67.9,64.19,11.57
5882,70.37,58.64,14.46
5883,55.55,53.7,23.26
5884,61.72,62.96,13.54
5885,46.91,48.76,14.58
5886,45.67,46.29,5.78
5887,51.85,48.76,22.22
5888,54.32,61.11,14.46
5889,65.43,64.81,8.68
5890,49.38,48.76,49.65
5891,70.37,68.51,28.12
5892,59.25,57.4,23.14
5893,45.67,46.91,11.57
5894,54.32,57.4,35.99
5895,82.71,72.83,14.46
5896,70.37,61.11,29.05
5897,58.02,60.49,5.78
5898,50.61,50.0,11.57
5899,55.55,54.93,13.54
5900,65.43,62.96,23.14
5901,70.37,62.96,39.69
5902,51.85,43.2,34.02
5903,58.02,62.34,45.6
5904,58.02,58.64,20.37
5905,55.55,54.32,23.26
5906,50.61,53.7,34.83
5907,51.85,56.79,23.26
5908,50.61,54.32,19.32
5909,59.25,62.96,14.46
5910,55.55,55.55,13.54
5911,53.08,53.7,8.68
5912,61.72,58.02,14.46
5913,40.74,46.91,20.37
5914,70.37,61.11,19.32
5915,60.49,53.7,14.46
5916,59.25,56.79,13.54
5917,54.32,52.46,25.11
5918,49.38,49.38,14.46
5919,61.72,59.25,11.57
5920,55.55,56.17,20.25
5921,60.49,61.11,29.05
5922,56.79,51.85,11.57
5923,67.9,60.49,17.47
5924,44.44,49.38,23.14
5925,70.37,64.19,5.78
5926,58.02,48.14,49.42
5927,54.32,48.76,14.46
5928,49.38,54.32,7.75
5929,66.66,58.64,17.36
5930,48.14,52.46,8.68
5931,45.67,51.85,17.36
5932,43.2,52.46,17.36
5933,58.02,57.4,19.32
5934,56.79,59.87,23.14
5935,48.14,50.61,17.36
5936,61.72,61.11,20.25
5937,67.9,58.64,26.04
5938,55.55,54.32,28.0
5939,67.9,68.51,20.25
5940,39.5,46.29,29.05
5941,53.08,55.55,14.46
5942,51.85,63.58,20.37
5943,46.91,48.14,16.43
5944,56.79,53.7,22.22
5945,45.67,51.85,25.11
5946,61.72,51.23,22.33
5947,65.43,59.87,5.78
5948,67.9,62.34,19.32
5949,59.25,56.79,25.11
5950,50.61,56.79,11.57
5951,53.08,55.55,35.06
5952,44.44,54.32,5.78
5953,54.32,58.64,8.68
5954,46.91,53.7,25.23
5955,58.02,52.46,34.83
5956,56.79,51.85,20.25
5957,53.08,58.64,2.89
5958,44.44,48.14,11.57
5959,60.49,56.17,29.05
5960,59.25,53.7,17.36
5961,69.13,56.79,17.36
5962,62.96,53.7,5.78
5963,44.44,54.32,20.25
5964,51.85,48.76,14.46
5965,58.02,53.7,8.68
5966,70.37,59.87,32.98
5967,55.55,54.93,5.78
5968,46.91,51.23,22.33
5969,58.02,56.17,11.57
5970,61.72,58.02,8.68
5971,56.79,56.79,14.46
5972,44.44,47.53,27.19
5973,61.72,59.25,5.78
5974,60.49,54.32,14.46
5975,60.49,56.17,15.5
5976,60.49,58.64,14.46
5977,75.3,67.9,40.74
5978,62.96,60.49,17.36
5979,56.79,59.87,20.25
5980,46.91,52.46,22.33
5981,59.25,51.85,14.46
5982,71.6,56.17,23.14
5983,54.32,52.46,11.57
5984,71.6,61.11,11.57
5985,72.83,66.66,37.73
5986,50.61,59.25,26.15
5987,45.67,41.97,17.36
5988,50.61,51.85,23.26
5989,56.79,46.91,23.26
5990,46.91,55.55,22.33
5991,53.08,45.06,31.01
5992,82.71,56.17,20.25
5993,58.02,53.7,22.33
5994,48.14,51.23,11.57
5995,60.49,59.25,39.81
5996,62.96,49.38,19.32
5997,59.25,50.61,2.89
5998,59.25,49.38,11.57
5999,64.19,54.93,14.46
6000,69.13,57.4,36.8
6001,54.32,51.85,14.46
6002,51.85,50.0,14.46
6003,56.79,64.19,11.57
6004,65.43,54.93,14.46
6005,54.32,53.7,16.43
6006,51.85,48.76,8.68
6007,51.85,53.7,14.46
6008,62.96,61.11,23.26
6009,75.3,56.17,8.68
6010,55.55,52.46,39.69
6011,62.96,56.17,34.83
6012,55.55,52.46,25.11
6013,51.85,50.0,14.46
6014,67.9,59.25,22.33
6015,56.79,60.49,11.57
6016,62.96,46.29,11.57
6017,54.32,57.4,14.46
6018,60.49,56.17,13.54
6019,48.14,47.53,31.94
6020,55.55,50.61,26.04
6021,65.43,63.58,17.36
6022,60.49,56.79,17.47
6023,54.32,62.96,23.26
6024,61.72,44.44,31.82
6025,74.07,57.4,23.26
6026,45.67,48.14,14.46
6027,59.25,56.79,14.46
6028,58.02,55.55,17.36
6029,62.96,58.02,23.26
6030,44.44,48.14,17.36
6031,58.02,54.93,20.25
6032,45.67,44.44,25.11
6033,54.32,53.08,29.05
6034,46.91,51.23,25.23
6035,56.79,55.55,16.43
6036,60.49,55.55,11.57
6037,58.02,59.87,14.46
6038,69.13,58.64,50.34
6039,66.66,58.64,10.64
6040,55.55,64.19,8.68
6041,59.25,59.87,10.64
6042,72.83,61.72,26.15
6043,53.08,52.46,8.68
6044,77.77,64.81,17.36
6045,48.14,48.76,13.54
6046,54.32,56.79,14.46
6047,51.85,48.76,10.64
6048,62.96,61.72,27.19
6049,54.32,55.55,28.93
6050,54.32,55.55,28.0
6051,50.61,52.46,17.36
6052,53.08,58.64,17.36
6053,67.9,61.72,28.12
6054,67.9,60.49,20.25
6055,41.97,53.7,17.36
6056,60.49,61.11,28.0
6057,49.38,53.7,15.5
6058,60.49,54.93,14.46
6059,51.85,50.0,8.68
6060,65.43,58.64,5.78
6061,48.14,56.17,23.26
6062,56.79,62.96,16.43
6063,62.96,58.64,14.46
6064,56.79,49.38,20.37
6065,62.96,51.23,24.3
6066,50.61,51.23,41.66
6067,67.9,49.38,31.13
6068,70.37,71.6,56.36
6069,54.32,63.58,14.46
6070,61.72,53.08,14.46
6071,56.79,50.61,11.57
6072,41.97,49.38,20.25
6073,66.66,63.58,17.36
6074,60.49,50.0,32.98
6075,39.5,52.46,17.36
6076,67.9,51.23,20.25
6077,58.02,50.61,5.78
6078,44.44,45.67,8.68
6079,53.08,57.4,11.57
6080,75.3,61.11,17.36
6081,60.49,56.79,20.25
6082,60.49,56.17,37.03
6083,61.72,56.17,25.11
6084,67.9,62.34,33.91
6085,72.83,66.66,22.22
6086,48.14,49.38,8.68
6087,49.38,48.76,23.14
6088,59.25,54.93,37.61
6089,56.79,59.25,23.37
6090,48.14,48.14,39.69
6091,66.66,50.61,10.64
6092,67.9,54.32,8.68
6093,48.14,50.61,14.46
6094,64.19,51.23,23.14
6095,70.37,60.49,13.54
6096,51.85,62.34,10.64
6097,49.38,51.23,23.26
6098,51.85,54.93,22.22
6099,67.9,60.49,14.46
6100,66.66,55.55,17.47
6101,60.49,58.02,32.98
6102,60.49,49.38,20.37
6103,46.91,50.0,20.37
6104,51.85,55.55,25.23
6105,65.43,55.55,25.11
6106,54.32,50.0,10.64
6107,56.79,47.53,25.11
6108,64.19,50.61,8.68
6109,50.61,53.08,17.36
6110,70.37,63.58,26.04
6111,48.14,42.59,17.36
6112,65.43,59.25,28.12
6113,55.55,48.14,25.11
6114,58.02,53.7,20.48
6115,55.55,56.17,33.91
6116,67.9,55.55,19.32
6117,75.3,66.04,14.46
6118,50.61,57.4,20.25
6119,55.55,57.4,11.57
6120,72.83,54.32,25.23
6121,66.66,58.64,10.64
6122,55.55,53.7,23.14
6123,58.02,61.11,5.78
6124,58.02,61.72,8.68
6125,44.44,54.32,16.43
6126,49.38,50.61,17.36
6127,48.14,58.64,8.68
6128,59.25,50.0,5.78
6129,49.38,46.29,17.36
6130,51.85,48.76,8.68
6131,55.55,55.55,29.05
6132,41.97,51.85,28.12
6133,48.14,51.23,7.75
6134,60.49,58.64,2.89
6135,53.08,42.59,37.61
6136,65.43,61.72,17.36
6137,62.96,59.25,19.44
6138,55.55,52.46,8.68
6139,62.96,66.66,20.25
6140,53.08,59.25,19.32
6141,62.96,56.17,8.68
6142,62.96,53.08,19.32
6143,56.79,59.25,8.68
6144,54.32,48.14,14.46
6145,39.5,50.61,38.77
6146,62.96,56.17,17.36
6147,53.08,63.58,17.36
6148,49.38,49.38,23.26
6149,59.25,59.25,23.26
6150,58.02,57.4,28.0
6151,50.61,47.53,22.33
6152,48.14,55.55,25.11
6153,55.55,58.02,5.78
6154,66.66,63.58,14.46
6155,51.85,53.7,11.57
6156,53.08,53.7,32.06
6157,69.13,61.72,35.76
6158,61.72,51.23,22.22
6159,51.85,57.4,17.47
6160,59.25,62.96,23.26
6161,46.91,50.0,27.19
6162,46.91,54.32,14.46
6163,51.85,56.79,16.43
6164,62.96,62.96,14.46
6165,49.38,53.7,23.14
6166,55.55,60.49,4.86
6167,64.19,56.79,38.88
6168,67.9,56.17,26.15
6169,72.83,56.79,28.0
6170,56.79,51.23,23.14
6171,55.55,56.17,11.57
6172,62.96,54.93,23.14
6173,58.02,53.7,30.9
6174,60.49,56.17,14.46
6175,44.44,49.38,23.14
6176,61.72,53.7,23.14
6177,60.49,60.49,16.43
6178,53.08,58.02,22.22
6179,55.55,60.49,7.75
6180,58.02,61.72,11.57
6181,61.72,53.7,23.14
6182,72.83,61.11,22.22
6183,56.79,58.02,34.83
6184,67.9,54.93,20.25
6185,75.3,59.25,22.33
6186,59.25,53.7,17.36
6187,58.02,61.72,5.78
6188,62.96,61.11,0.0
6189,58.02,54.93,24.3
6190,56.79,59.25,17.36
6191,51.85,46.91,25.23
6192,50.61,51.85,11.57
6193,56.79,56.17,11.57
6194,58.02,46.91,14.46
6195,55.55,53.7,7.75
6196,59.25,56.17,20.25
6197,48.14,56.17,23.14
6198,70.37,67.28,14.46
6199,65.43,59.25,23.37
6200,54.32,50.0,26.15
6201,46.91,55.55,17.36
6202,46.91,53.08,25.23
6203,70.37,61.11,20.25
6204,43.2,54.32,26.04
6205,56.79,57.4,20.37
6206,60.49,59.87,14.46
6207,58.02,61.72,17.36
6208,65.43,61.72,11.57
6209,50.61,54.32,11.57
6210,41.97,53.7,11.57
6211,53.08,54.93,5.78
6212,70.37,61.72,22.33
6213,75.3,58.02,35.87
6214,67.9,60.49,17.36
6215,46.91,51.85,20.25
6216,64.19,58.64,23.14
6217,50.61,56.79,37.84
6218,50.61,51.23,28.12
6219,66.66,65.43,51.38
6220,70.37,55.55,8.68
6221,85.18,62.96,20.25
6222,56.79,58.64,11.57
6223,59.25,53.08,19.32
6224,50.61,47.53,17.36
6225,55.55,52.46,20.25
6226,49.38,51.85,20.37
6227,51.85,51.23,20.25
6228,80.24,67.9,28.0
6229,39.5,47.53,28.12
6230,60.49,54.32,17.36
6231,55.55,54.93,20.37
6232,48.14,50.0,32.06
6233,58.02,61.11,11.57
6234,44.44,46.91,20.25
6235,49.38,48.14,33.91
6236,61.72,59.25,23.26
6237,58.02,51.23,17.36
6238,54.32,50.0,28.0
6239,53.08,54.32,11.57
6240,56.79,43.82,14.46
6241,49.38,50.0,31.01
6242,67.9,57.4,26.04
6243,59.25,62.96,23.14
6244,54.32,45.06,34.83
6245,55.55,52.46,17.36
6246,61.72,54.93,26.15
6247,60.49,54.32,11.57
6248,59.25,53.08,20.25
6249,65.43,59.25,11.57
6250,55.55,61.11,23.14
6251,53.08,55.55,31.94
6252,65.43,62.34,28.93
6253,55.55,55.55,12.61
6254,56.79,58.02,33.1
6255,60.49,51.85,20.37
6256,59.25,57.4,17.36
6257,51.85,51.23,22.33
6258,55.55,57.4,25.23
6259,67.9,58.64,14.46
6260,60.49,56.17,34.02
6261,67.9,61.11,5.78
6262,55.55,54.93,20.25
6263,60.49,60.49,8.68
6264,51.85,51.85,11.57
6265,51.85,55.55,27.19
6266,48.14,58.02,29.05
6267,54.32,51.23,16.43
6268,56.79,57.4,16.43
6269,55.55,59.25,23.26
6270,58.02,53.08,26.15
6271,51.85,41.97,32.98
6272,65.43,51.23,11.57
6273,59.25,47.53,11.57
6274,53.08,57.4,36.92
6275,54.32,53.08,17.36
6276,60.49,56.17,28.0
6277,69.13,56.79,37.73
6278,48.14,49.38,26.15
6279,65.43,62.96,22.33
6280,62.96,50.0,25.11
6281,60.49,58.64,17.36
6282,49.38,46.29,20.25
6283,49.38,47.53,8.68
6284,39.5,51.85,28.12
6285,72.83,63.58,14.46
6286,62.96,62.96,31.01
6287,72.83,53.7,16.43
6288,58.02,58.02,8.68
6289,59.25,54.32,14.46
6290,75.3,60.49,11.57
6291,58.02,54.32,20.25
6292,71.6,53.08,14.46
6293,70.37,60.49,30.09
6294,49.38,54.32,23.14
6295,53.08,51.85,22.33
6296,45.67,46.29,20.25
6297,65.43,62.96,8.68
6298,59.25,50.0,14.46
6299,62.96,56.17,31.94
6300,48.14,46.29,28.93
6301,59.25,56.17,20.37
6302,41.97,46.29,33.91
6303,72.83,65.43,19.32
6304,56.79,52.46,17.36
6305,72.83,64.81,11.57
6306,62.96,58.64,34.72
6307,65.43,61.11,20.25
6308,67.9,59.25,28.12
6309,46.91,46.91,14.46
6310,45.67,48.76,28.12
6311,70.37,57.4,7.75
6312,60.49,58.64,36.8
6313,65.43,52.46,28.12
6314,59.25,59.87,33.79
6315,65.43,63.58,17.47
6316,70.37,53.08,20.25
6317,67.9,56.17,7.75
6318,64.19,55.55,13.54
6319,60.49,61.72,8.68
6320,48.14,58.64,27.08
6321,58.02,58.64,14.46
6322,41.97,47.53,22.22
6323,43.2,45.06,17.36
6324,72.83,67.28,23.14
6325,53.08,49.38,17.36
6326,72.83,66.04,13.54
6327,80.24,61.11,5.78
6328,37.03,53.7,23.26
6329,65.43,59.25,42.7
6330,56.79,56.17,20.37
6331,64.19,55.55,5.78
6332,54.32,55.55,5.78
6333,50.61,52.46,23.26
6334,55.55,53.7,28.12
6335,54.32,59.25,16.43
6336,41.97,45.67,14.46
6337,53.08,60.49,8.68
6338,53.08,56.17,45.48
6339,58.02,58.64,17.36
6340,55.55,54.93,13.54
6341,58.02,56.79,8.68
6342,66.66,54.32,17.36
6343,58.02,56.17,40.74
6344,44.44,46.29,8.68
6345,51.85,56.79,23.14
6346,72.83,66.04,23.14
6347,56.79,55.55,31.82
6348,72.83,56.17,8.68
6349,85.18,64.19,20.25
6350,75.3,69.75,17.36
6351,58.02,56.17,11.57
6352,56.79,58.02,5.78
6353,48.14,54.32,17.36
6354,49.38,53.08,19.44
6355,62.96,59.87,19.44
6356,70.37,54.93,27.08
6357,65.43,49.38,20.25
6358,45.67,50.61,14.46
6359,62.96,61.11,19.32
6360,46.91,48.14,25.23
6361,51.85,54.93,23.26
6362,64.19,64.19,14.46
6363,58.02,44.44,11.57
6364,54.32,56.79,23.26
6365,60.49,57.4,28.12
6366,65.43,54.93,14.46
6367,45.67,51.85,8.68
6368,46.91,48.14,17.36
6369,62.96,51.85,26.15
6370,75.3,70.37,34.95
6371,58.02,59.25,20.37
6372,72.83,62.34,17.36
6373,60.49,58.64,8.68
6374,55.55,56.17,11.57
6375,55.55,58.02,11.57
6376,55.55,46.29,24.3
6377,51.85,45.06,25.11
6378,50.61,51.85,11.57
6379,65.43,59.25,11.57
6380,48.14,42.59,14.46
6381,44.44,43.2,17.36
6382,62.96,59.87,14.46
6383,55.55,56.17,28.12
6384,51.85,57.4,26.04
6385,48.14,55.55,14.46
6386,43.2,48.76,27.08
6387,61.72,57.4,11.57
6388,45.67,53.08,27.19
6389,62.96,55.55,31.01
6390,61.72,55.55,11.57
6391,58.02,64.19,16.43
6392,49.38,53.7,11.57
6393,60.49,54.32,14.46
6394,62.96,59.25,20.25
6395,46.91,52.46,8.68
6396,50.61,57.4,17.36
6397,56.79,54.32,14.46
6398,51.85,56.79,11.57
6399,49.38,46.91,8.68
6400,65.43,63.58,26.15
6401,49.38,46.91,19.32
6402,45.67,51.85,11.57
6403,55.55,56.17,8.68
6404,56.79,53.7,31.01
6405,65.43,61.72,20.25
6406,66.66,53.7,8.68
6407,54.32,53.7,8.68
6408,53.08,56.17,26.04
6409,66.66,64.19,8.68
6410,62.96,60.49,22.22
6411,51.85,55.55,8.68
6412,48.14,53.08,19.32
6413,62.96,61.11,34.02
6414,50.61,50.0,8.68
6415,53.08,51.85,11.57
6416,53.08,53.08,2.89
6417,70.37,62.34,8.68
6418,59.25,58.02,30.09
6419,65.43,58.02,17.36
6420,58.02,54.93,14.46
6421,55.55,53.08,31.01
6422,39.5,52.46,28.0
6423,45.67,50.0,22.22
6424,60.49,54.93,14.46
6425,58.02,54.32,30.09
6426,53.08,49.38,25.23
6427,65.43,62.34,14.46
6428,59.25,48.76,28.0
6429,45.67,54.93,34.72
6430,58.02,61.11,23.26
6431,74.07,63.58,44.67
6432,62.96,58.64,17.36
6433,65.43,59.87,25.23
6434,75.3,69.75,42.59
6435,48.14,50.0,22.33
6436,51.85,49.38,23.14
6437,50.61,46.91,31.01
6438,54.32,56.79,20.25
6439,59.25,54.93,20.37
6440,75.3,67.9,32.98
6441,60.49,59.25,17.36
6442,43.2,46.91,25.34
6443,62.96,58.64,5.78
6444,53.08,50.61,29.05
6445,53.08,54.32,16.43
6446,65.43,64.19,19.32
6447,65.43,59.25,8.68
6448,66.66,56.79,10.64
6449,61.72,60.49,11.57
6450,50.61,47.53,17.36
6451,60.49,48.14,23.14
6452,49.38,50.0,24.3
6453,43.2,54.32,14.46
6454,55.55,53.08,20.25
6455,65.43,58.64,29.16
6456,65.43,63.58,20.25
6457,61.72,61.72,7.75
6458,64.19,56.17,14.46
6459,70.37,62.96,8.68
6460,67.9,58.02,20.25
6461,54.32,61.11,17.36
6462,55.55,56.17,20.37
6463,56.79,54.32,39.81
6464,59.25,49.38,16.43
6465,50.61,56.17,14.46
6466,60.49,57.4,28.12
6467,59.25,45.67,23.14
6468,61.72,54.32,14.46
6469,60.49,64.19,23.26
6470,62.96,61.72,13.54
6471,51.85,56.17,11.57
6472,77.77,63.58,19.44
6473,53.08,50.0,32.98
6474,56.79,51.85,8.68
6475,51.85,61.72,26.15
6476,71.6,60.49,14.46
6477,62.96,56.17,22.22
6478,60.49,51.85,17.36
6479,64.19,52.46,26.15
6480,51.85,53.7,17.36
6481,43.2,44.44,14.46
6482,55.55,52.46,29.05
6483,60.49,59.87,42.59
6484,49.38,46.91,16.43
6485,58.02,57.4,11.57
6486,72.83,59.87,14.46
6487,48.14,49.38,28.0
6488,62.96,62.96,34.83
6489,62.96,62.96,17.36
6490,75.3,67.28,22.22
6491,72.83,66.04,17.36
6492,50.61,57.4,11.57
6493,58.02,54.93,14.46
6494,54.32,57.4,25.11
6495,55.55,50.61,20.25
6496,72.83,62.96,26.15
6497,65.43,52.46,13.54
6498,56.79,59.87,20.25
6499,70.37,62.96,26.15
6500,60.49,56.79,20.37
6501,53.08,55.55,2.89
6502,65.43,53.7,11.57
6503,46.91,45.06,11.57
6504,48.14,43.82,43.63
6505,53.08,53.08,14.46
6506,55.55,51.85,36.8
6507,40.74,43.82,29.05
6508,64.19,58.64,17.36
6509,49.38,55.55,23.14
6510,59.25,55.55,29.05
6511,50.61,50.61,17.36
6512,70.37,58.64,8.68
6513,65.43,58.02,29.05
6514,55.55,50.0,26.04
6515,59.25,62.34,25.23
6516,64.19,53.08,17.36
6517,46.91,51.23,14.46
6518,53.08,57.4,17.36
6519,70.37,50.0,25.11
6520,41.97,41.35,14.46
6521,65.43,57.4,8.68
6522,51.85,58.02,28.12
6523,55.55,52.46,11.57
6524,51.85,54.32,40.85
6525,67.9,62.34,17.36
6526,44.44,49.38,11.57
